iter	Passed	Remaining
227	402	1364
228	404	1362
229	406	1360
230	407	1357
231	409	1355
232	411	1353
233	412	1351
234	414	1348
235	416	1347
236	417	1344
237	419	1342
238	421	1340
239	422	1338
240	424	1336
241	426	1334
242	427	1332
243	429	1332
244	431	1329
245	433	1327
246	434	1325
247	436	1323
248	437	1320
249	439	1318
250	441	1316
251	442	1314
252	444	1312
253	446	1310
254	447	1307
255	449	1305
256	451	1304
257	453	1304
258	455	1301
259	456	1299
260	458	1297
261	459	1295
262	461	1293
263	463	1291
264	465	1290
265	467	1288
266	468	1286
267	470	1284
268	472	1282
269	473	1280
270	475	1278
271	477	1277
272	478	1275
273	480	1272
274	482	1270
275	483	1269
276	485	1267
277	486	1264
278	488	1263
279	490	1261
280	492	1259
281	494	1258
282	495	1256
283	497	1254
284	499	1252
285	501	1250
286	503	1250
287	505	1248
288	506	1246
289	508	1244
290	510	1242
291	511	1240
292	513	1238
293	515	1237
294	516	1235
295	518	1233
296	520	1231
297	522	1231
298	524	1228
299	525	1227
300	527	1225
301	529	1223
302	530	1221
303	532	1219
304	534	1217
305	536	1215
306	537	1213
307	539	1212
308	541	1210
309	542	1208
310	544	1206
311	546	1204
312	547	1202
313	549	1200
314	551	1198
315	553	1197
316	554	1195
317	556	1193
318	558	1192
319	560	1191
320	562	1189
321	563	1187
322	565	1185
323	567	1183
324	568	1181
325	570	1179
326	572	1177
327	573	1175
328	575	1173
329	577	1171
330	578	1169
331	580	1167
332	582	1167
333	584	1165
334	586	1164
335	588	1162
336	590	1161
337	591	1158
338	593	1156
339	595	1155
340	596	1153
341	598	1151
342	599	1148
343	601	1146
344	602	1144
345	604	1142
346	607	1142
347	608	1140
348	610	1138
349	612	1137
350	615	1137
351	616	1135
352	618	1134
353	621	1133
354	622	1131
355	624	1129
356	626	1127
357	627	1125
358	629	1123
359	631	1122
360	632	1120
361	634	1118
362	636	1116
363	638	1114
364	639	1112
365	641	1111
366	642	1109
367	644	1107
368	646	1106
369	648	1104
370	650	1102
371	652	1101
372	654	1099
373	655	1097
374	657	1095
375	658	1093
376	660	1091
377	662	1089
378	663	1087
379	665	1085
380	667	1083
381	668	1081
382	670	1079
383	672	1078
384	673	1076
385	675	1074
386	676	1072
387	679	1071
388	680	1069
389	682	1067
390	684	1065
391	685	1063
392	687	1061
393	689	1059
394	690	1058
395	692	1056
396	694	1055
397	696	1053
398	698	1052
399	700	1051
400	702	1049
401	704	1047
402	706	1045
403	707	1044
404	710	1043
405	712	1042
406	714	1041
407	716	1039
408	718	1038
409	720	1036
410	721	1034
411	723	1032
412	725	1030
413	726	1028
414	728	1026
415	730	1025
416	732	1023
417	733	1021
418	736	1020
419	737	1018
420	739	1016
421	740	1014
422	742	1013
423	744	1011
424	746	1009
425	748	1008
426	750	1006
427	751	1004
428	753	1003
429	755	1001
430	757	999
431	758	997
432	761	996
433	762	994
434	765	993
435	767	992
436	770	992
437	772	990
438	774	989
439	776	987
440	777	985
441	779	984
442	781	981
443	782	980
444	784	978
445	786	977
446	788	975
447	790	973
448	791	971
449	793	970
450	796	969
451	798	967
452	800	966
453	805	969
454	811	971
455	814	971
456	817	971
457	824	975
458	848	999
459	852	1000
460	855	1000
461	858	1000
462	860	998
463	863	997
464	865	995
465	867	993
466	869	992
467	871	991
468	873	989
469	875	987
470	877	986
471	880	984
472	881	982
473	883	980
474	885	978
475	887	976
476	888	974
477	890	972
478	892	970
479	893	968
480	895	966
481	897	964
482	898	962
483	900	960
484	902	958
485	903	955
486	905	953
487	907	952
488	909	950
489	911	948
490	913	946
491	915	944
492	916	942
493	918	940
494	920	938
495	921	936
496	923	934
497	925	932
498	926	930
499	928	928
500	930	926
501	931	924
502	933	922
503	936	921
504	937	919
505	939	917
506	941	915
507	943	913
508	945	911
509	946	909
510	948	907
511	950	905
512	952	903
513	953	901
514	955	899
515	957	898
516	959	896
517	960	894
518	962	892
519	964	890
520	966	888
521	967	886
522	969	884
523	971	882
524	972	880
525	974	878
526	976	876
527	977	874
528	979	872
529	981	870
530	983	868
531	985	867
532	987	865
533	988	863
534	990	860
535	992	859
536	994	857
537	995	854
538	997	853
539	999	851
540	1001	849
541	1003	847
542	1004	845
543	1006	843
544	1008	841
545	1010	840
546	1012	838
547	1013	836
548	1015	834
549	1017	832
550	1018	830
551	1020	828
552	1022	826
553	1023	824
554	1031	827
555	1033	825
556	1034	823
557	1036	821
558	1038	819
559	1039	816
560	1042	815
561	1043	813
562	1052	816
563	1053	814
564	1055	812
565	1057	810
566	1059	808
567	1060	806
568	1062	804
569	1064	802
570	1065	800
571	1067	798
572	1069	796
573	1071	795
574	1072	793
575	1076	792
576	1078	790
577	1080	788
578	1082	787
579	1084	785
580	1085	783
581	1088	781
582	1090	779
583	1092	778
584	1094	776
585	1096	774
586	1098	772
587	1100	770
588	1102	769
589	1103	766
590	1105	764
591	1106	762
592	1108	760
593	1111	759
594	1112	757
595	1114	755
596	1116	753
597	1118	752
598	1120	750
599	1122	748
600	1124	746
601	1126	744
602	1128	743
603	1131	741
604	1132	739
605	1135	738
606	1137	736
607	1138	734
608	1140	732
609	1142	730
610	1143	728
611	1145	726
612	1147	724
613	1148	722
614	1150	720
615	1151	718
616	1153	716
617	1155	714
618	1157	712
619	1158	710
620	1160	708
621	1163	707
622	1165	705
623	1167	703
624	1168	701
625	1170	699
626	1172	697
627	1173	695
628	1176	693
629	1178	691
630	1179	689
631	1181	688
632	1184	686
633	1187	685
634	1189	683
635	1191	681
636	1193	679
637	1195	678
638	1197	676
639	1199	674
640	1200	672
641	1202	670
642	1204	668
643	1206	666
644	1208	665
